global_idx,entropy,correct,true_cls_nm,set_size,is_multi,loc_score
9592,0.2012524,1,NORMAL,1,0,0.43872201442718506
9603,0.3142541,1,NORMAL,1,0,0.5705912709236145
9606,0.14449568,1,NORMAL,1,0,0.5557262897491455
9612,0.11910702,1,NORMAL,1,0,0.46801725029945374
9617,0.1093207,0,NORMAL,1,0,0.6497114300727844
9620,0.5566323,1,NORMAL,1,0,0.5861940979957581
9621,0.23662357,1,NORMAL,1,0,0.5053948163986206
9623,0.2668278,1,NORMAL,1,0,0.5209251046180725
9628,0.14648929,1,NORMAL,1,0,0.606604278087616
9630,0.13173814,1,NORMAL,1,0,0.5874143242835999
9635,0.33997655,1,NORMAL,1,0,0.2092745006084442
9636,0.24794301,1,NORMAL,1,0,0.5605323910713196
9639,0.30062616,1,NORMAL,1,0,0.6234160661697388
9640,0.25773653,1,NORMAL,1,0,0.5086710453033447
9641,0.24514906,1,NORMAL,1,0,0.5965179204940796
9642,0.1762182,1,NORMAL,1,0,0.5743362903594971
9643,0.19171304,1,NORMAL,1,0,0.5190545916557312
9645,0.20853028,1,NORMAL,1,0,0.555851399898529
9646,0.3387456,1,NORMAL,1,0,0.5106915831565857
9650,0.1490353,1,NORMAL,1,0,0.5396027565002441
9652,0.15646839,1,NORMAL,1,0,0.6138546466827393
9653,0.17268884,1,NORMAL,1,0,0.5931194424629211
9654,0.26021427,1,NORMAL,1,0,0.5560619235038757
9655,0.14353052,1,NORMAL,1,0,0.5304865837097168
9656,0.06773745,1,NORMAL,1,0,0.5544479489326477
9658,0.54676104,1,NORMAL,2,1,0.5720185041427612
9659,0.2445039,1,NORMAL,1,0,0.6146445274353027
9662,0.21250668,1,NORMAL,1,0,0.12746229767799377
9671,0.16086024,1,NORMAL,1,0,0.4719466269016266
9672,0.23124431,1,NORMAL,1,0,0.5219531059265137
9673,0.16199121,1,NORMAL,1,0,0.6137813925743103
9676,0.39503872,1,NORMAL,1,0,0.48362162709236145
9680,0.18194619,1,NORMAL,1,0,0.4660085439682007
9681,0.27271888,1,NORMAL,1,0,0.5169028043746948
9685,0.5463114,1,NORMAL,1,0,0.5956851243972778
9688,0.28369254,1,NORMAL,1,0,0.5255193114280701
9691,0.39530227,1,NORMAL,1,0,0.5472971200942993
9692,0.35890764,1,NORMAL,1,0,0.5500681400299072
9693,0.24992135,1,NORMAL,1,0,0.47473907470703125
9694,0.21023104,1,NORMAL,1,0,0.5090332627296448
9695,0.20436473,1,NORMAL,1,0,0.5996860861778259
9706,0.09351786,1,NORMAL,1,0,0.6152157783508301
9708,0.042580068,1,NORMAL,1,0,0.48753076791763306
9710,0.24857754,1,NORMAL,1,0,0.4577939510345459
9713,0.12160738,1,NORMAL,1,0,0.6016634106636047
9718,0.030562053,1,NORMAL,1,0,0.5209662318229675
9723,0.16984946,1,NORMAL,1,0,0.5823384523391724
9726,0.23054191,1,NORMAL,1,0,0.5868291854858398
9727,0.2088584,1,NORMAL,1,0,0.5586073994636536
9729,0.43703964,1,NORMAL,1,0,0.5812782049179077
9734,0.17527221,1,NORMAL,1,0,0.5455397367477417
9735,0.24903296,1,NORMAL,1,0,0.6253225803375244
9736,0.14754142,1,NORMAL,1,0,0.5629075169563293
9737,0.361922,1,NORMAL,1,0,0.532592236995697
9742,0.20085159,1,NORMAL,1,0,0.5070368051528931
9745,0.21045107,1,NORMAL,1,0,0.4589858055114746
9746,0.22822422,1,NORMAL,1,0,0.5163099765777588
9748,0.09780917,1,NORMAL,1,0,0.639192521572113
9750,0.13366918,1,NORMAL,1,0,0.45531073212623596
9753,0.15996043,1,NORMAL,1,0,0.5898932814598083
9755,0.23881131,1,NORMAL,1,0,0.6461902856826782
9758,0.27568924,1,NORMAL,1,0,0.33376529812812805
9762,0.16085672,1,NORMAL,1,0,0.5790216326713562
9763,0.17074504,1,NORMAL,1,0,0.6286934018135071
9764,0.15748703,1,NORMAL,1,0,0.5721251964569092
9769,0.14557466,1,NORMAL,1,0,0.561935305595398
9772,0.45278084,1,NORMAL,1,0,0.5817309617996216
9774,0.09173033,1,NORMAL,1,0,0.6128862500190735
9775,0.11916877,1,NORMAL,1,0,0.5848110914230347
9783,0.12949839,1,NORMAL,1,0,0.6269089579582214
9785,0.31107658,1,NORMAL,1,0,0.5843974351882935
9786,0.12285306,1,NORMAL,1,0,0.4876665472984314
9787,0.08578396,1,NORMAL,1,0,0.6429786682128906
9791,0.099213615,1,NORMAL,1,0,0.6585043668746948
9795,0.18559995,1,NORMAL,1,0,0.6539850234985352
9797,0.19956538,1,NORMAL,1,0,0.5650539398193359
9798,0.21422923,1,NORMAL,1,0,0.5993825793266296
9799,0.14392999,1,NORMAL,1,0,0.5801615715026855
9800,0.21241915,1,NORMAL,1,0,0.4153657853603363
9801,0.11378936,1,NORMAL,1,0,0.6004056334495544
9802,0.25095874,1,NORMAL,1,0,0.4936164617538452
9805,0.23357049,1,NORMAL,1,0,0.5904325842857361
9808,0.30082965,1,NORMAL,1,0,0.48108187317848206
9810,0.17300808,1,NORMAL,1,0,0.44705697894096375
9811,0.24592577,1,NORMAL,1,0,0.5884335041046143
9816,0.08278759,1,NORMAL,1,0,0.42499348521232605
9822,0.23396063,1,NORMAL,1,0,0.564315676689148
9824,0.5103623,1,NORMAL,1,0,0.46989837288856506
9826,0.2464152,1,NORMAL,1,0,0.6356310248374939
9827,0.12394829,1,NORMAL,1,0,0.6500936150550842
9832,0.24685262,1,NORMAL,1,0,0.5191524624824524
9834,0.25014317,1,NORMAL,1,0,0.5118082761764526
9838,0.14051816,1,NORMAL,1,0,0.579755425453186
9839,0.5403109,1,NORMAL,2,1,0.6607235074043274
9840,0.16393647,1,NORMAL,1,0,0.3880472481250763
9841,0.10470788,1,NORMAL,1,0,0.542794406414032
9846,0.13241628,1,NORMAL,1,0,0.5499125719070435
9849,0.29232118,1,NORMAL,1,0,0.44603976607322693
9850,0.3653686,1,NORMAL,1,0,0.15451715886592865
9854,0.23421565,1,NORMAL,1,0,0.5593522191047668
9857,0.7053555,0,NORMAL,2,1,0.5483892560005188
9863,0.24603558,1,NORMAL,1,0,0.4419563114643097
9865,0.10816137,1,NORMAL,1,0,0.5650772452354431
9867,0.08117759,1,NORMAL,1,0,0.6066972017288208
9869,0.07481794,1,NORMAL,1,0,0.5858238339424133
9874,0.1192033,1,NORMAL,1,0,0.5451765656471252
9875,0.15395953,1,NORMAL,1,0,0.5057587623596191
9876,0.34223792,1,NORMAL,1,0,0.5560783743858337
9879,0.15438233,1,NORMAL,1,0,0.5870956778526306
9886,0.239708,1,NORMAL,1,0,0.5534629821777344
9893,0.2127239,1,NORMAL,1,0,0.45120230317115784
9897,0.17637837,1,NORMAL,1,0,0.5561762452125549
9906,0.17443684,1,NORMAL,1,0,0.5367013216018677
9908,0.39372885,1,NORMAL,1,0,0.5312708020210266
9909,0.28581613,1,NORMAL,1,0,0.5606178641319275
9910,0.164888,1,NORMAL,1,0,0.6113619804382324
9911,0.5080428,1,NORMAL,2,1,0.5065780878067017
9913,0.11323956,1,NORMAL,1,0,0.565060019493103
9914,0.28725034,1,NORMAL,1,0,0.5107213258743286
9923,0.18997057,1,NORMAL,1,0,0.6033253073692322
9927,0.22107777,1,NORMAL,1,0,0.4727192521095276
9933,0.09482839,1,NORMAL,1,0,0.3418327569961548
9936,0.22429012,1,NORMAL,1,0,0.5611591935157776
9937,0.12551272,1,NORMAL,1,0,0.5097828507423401
9938,0.092763655,1,NORMAL,1,0,0.566813051700592
9942,0.4951414,1,NORMAL,1,0,0.309183269739151
9947,0.14364801,1,NORMAL,1,0,0.505852460861206
9948,0.31844878,1,NORMAL,1,0,0.4034859836101532
9950,0.2019769,1,NORMAL,1,0,0.5624743103981018
9951,0.44149902,1,NORMAL,1,0,0.47873222827911377
9954,0.16723418,1,NORMAL,1,0,0.5711716413497925
9955,0.20856133,1,NORMAL,1,0,0.48564445972442627
9961,0.14003424,1,NORMAL,1,0,0.6176129579544067
9962,0.17274141,1,NORMAL,1,0,0.6178328394889832
9963,0.42127723,1,NORMAL,1,0,0.5047010183334351
9969,0.17458616,1,NORMAL,1,0,0.48482459783554077
9970,0.18495154,1,NORMAL,1,0,0.6143407821655273
9974,0.120638974,1,NORMAL,1,0,0.6115813255310059
9976,0.0686293,1,NORMAL,1,0,0.5449733734130859
9981,0.21048309,1,NORMAL,1,0,0.4508693516254425
9986,0.09535483,1,NORMAL,1,0,0.5837448239326477
9988,0.33216405,1,NORMAL,1,0,0.6797090172767639
9991,0.32150078,1,NORMAL,1,0,0.5305545330047607
9992,0.27924123,1,NORMAL,1,0,0.5298890471458435
9995,0.1641078,1,NORMAL,1,0,0.5408804416656494
9998,0.22247544,1,NORMAL,1,0,0.6185774803161621
10000,0.3641779,1,NORMAL,1,0,0.5856927037239075
10001,0.4567894,1,NORMAL,1,0,0.5916207432746887
10002,0.1177845,1,NORMAL,1,0,0.5867971181869507
10003,0.08703086,1,NORMAL,1,0,0.661341667175293
10004,0.25063702,1,NORMAL,1,0,0.6176882982254028
10006,0.65671086,0,NORMAL,2,1,0.28125
10008,0.2218515,1,NORMAL,1,0,0.5909606218338013
10013,0.51399755,1,NORMAL,2,1,0.5870780944824219
10015,0.10845074,1,NORMAL,1,0,0.5566070079803467
10016,0.60829735,1,NORMAL,1,0,0.4640129804611206
10017,0.16477793,1,NORMAL,1,0,0.48192524909973145
10019,0.08884105,1,NORMAL,1,0,0.45971208810806274
10020,0.23735587,1,NORMAL,1,0,0.38095757365226746
10021,0.33652323,1,NORMAL,1,0,0.5166789293289185
10023,0.27022812,1,NORMAL,1,0,0.5561293959617615
10026,0.37132588,1,NORMAL,1,0,0.5296503901481628
10029,0.116280764,1,NORMAL,1,0,0.6257153749465942
10031,0.48535967,1,NORMAL,1,0,0.5585988759994507
10032,0.4121531,1,NORMAL,1,0,0.5576092004776001
10037,0.23105636,1,NORMAL,1,0,0.6052775979042053
10038,0.22588347,1,NORMAL,1,0,0.48545676469802856
10039,0.2036138,1,NORMAL,1,0,0.5324569940567017
10041,0.08586073,1,NORMAL,1,0,0.4269166886806488
10042,0.20972273,1,NORMAL,1,0,0.49746769666671753
10044,0.24239539,1,NORMAL,1,0,0.534157395362854
10045,0.24114789,1,NORMAL,1,0,0.4475950300693512
10049,0.2754638,1,NORMAL,1,0,0.23949627578258514
10050,0.22822186,1,NORMAL,1,0,0.4487326741218567
10052,0.09047231,1,NORMAL,1,0,0.5598611235618591
10053,0.30776638,1,NORMAL,1,0,0.607888400554657
10054,0.7113059,1,NORMAL,2,1,0.5645920634269714
10055,0.22129385,1,NORMAL,1,0,0.5507875680923462
10061,0.25019968,1,NORMAL,1,0,0.39971935749053955
10064,0.20326582,1,NORMAL,1,0,0.627112627029419
10068,0.1782859,1,NORMAL,1,0,0.5519017577171326
10075,0.27895004,1,NORMAL,1,0,0.48281174898147583
10077,0.19798851,1,NORMAL,1,0,0.4978780746459961
10078,0.16827163,1,NORMAL,1,0,0.376324862241745
10079,0.21012852,1,NORMAL,1,0,0.6005329489707947
10081,0.11211245,1,NORMAL,1,0,0.6168243885040283
10082,0.121229246,1,NORMAL,1,0,0.5923913717269897
10084,0.08234347,1,NORMAL,1,0,0.5359607934951782
10092,0.20808662,1,NORMAL,1,0,0.5343895554542542
10093,0.2484602,1,NORMAL,1,0,0.5147456526756287
10094,0.280005,1,NORMAL,1,0,0.5888722538948059
10099,0.3289255,1,NORMAL,1,0,0.504538893699646
10100,0.092893906,1,NORMAL,1,0,0.5462251305580139
10103,0.13760886,1,NORMAL,1,0,0.3715650141239166
10109,0.18258914,1,NORMAL,1,0,0.5689147114753723
10110,0.3518389,1,NORMAL,1,0,0.4879004657268524
10115,0.146797,1,NORMAL,1,0,0.5761874318122864
10116,0.16957754,1,NORMAL,1,0,0.342741459608078
10122,0.2977884,1,NORMAL,1,0,0.6304381489753723
10123,0.34563366,1,NORMAL,1,0,0.5147261023521423
10124,0.20519504,1,NORMAL,1,0,0.5624418258666992
10126,0.32625672,1,NORMAL,1,0,0.702325701713562
10127,0.05847406,1,NORMAL,1,0,0.5499194264411926
10128,0.27239507,1,NORMAL,1,0,0.5918611884117126
10129,0.29195696,1,NORMAL,1,0,0.5457784533500671
10136,0.15307099,1,NORMAL,1,0,0.5381367206573486
10137,0.26931563,1,NORMAL,1,0,0.6258589029312134
10143,0.29478353,1,NORMAL,1,0,0.5417657494544983
10145,0.2266584,1,NORMAL,1,0,0.4325324594974518
10149,0.198323,1,NORMAL,1,0,0.37424373626708984
10152,0.71178913,0,NORMAL,2,1,0.5462378859519958
10156,0.12626961,1,NORMAL,1,0,0.496084600687027
10157,0.21699126,1,NORMAL,1,0,0.6293278932571411
10161,0.29595906,1,NORMAL,1,0,0.6033473014831543
10162,0.038298097,1,NORMAL,1,0,0.542182445526123
10164,0.25235274,1,NORMAL,1,0,0.5079836249351501
10168,0.16765137,1,NORMAL,1,0,0.5776358246803284
10169,0.07393558,1,NORMAL,1,0,0.5833703279495239
10170,0.17355037,1,NORMAL,1,0,0.29548728466033936
10171,0.22141245,1,NORMAL,1,0,0.54918372631073
10172,0.17142428,1,NORMAL,1,0,0.4483617842197418
10177,0.3799357,1,NORMAL,1,0,0.3949737250804901
10179,0.101489276,1,NORMAL,1,0,0.6016963720321655
10180,0.1117745,1,NORMAL,1,0,0.6512934565544128
10183,0.2337218,1,NORMAL,1,0,0.6393346786499023
10187,0.17777981,1,NORMAL,1,0,0.5336054563522339
10188,0.18842468,1,NORMAL,1,0,0.6169494986534119
10189,0.20103543,1,NORMAL,1,0,0.6087859869003296
10191,0.2858125,1,NORMAL,1,0,0.5417789816856384
10192,0.32430133,1,NORMAL,1,0,0.5479767322540283
10193,0.107148856,1,NORMAL,1,0,0.6390347480773926
10198,0.29500115,1,NORMAL,1,0,0.5029363036155701
10203,0.37858814,1,NORMAL,1,0,0.5669572353363037
10205,0.08850139,1,NORMAL,1,0,0.6085342168807983
10206,0.110623956,1,NORMAL,1,0,0.4689246416091919
10209,0.24044082,1,NORMAL,1,0,0.5819180011749268
10212,0.31215495,1,NORMAL,1,0,0.579494833946228
10213,0.109275624,1,NORMAL,1,0,0.5844703316688538
10219,0.3956202,1,NORMAL,1,0,0.46633198857307434
10224,0.16796084,1,NORMAL,1,0,0.5725254416465759
10229,0.13694043,1,NORMAL,1,0,0.4533565938472748
10230,0.15251154,1,NORMAL,1,0,0.5099402666091919
10232,0.1026927,1,NORMAL,1,0,0.5196051001548767
10236,0.08415204,1,NORMAL,1,0,0.6165149211883545
10239,0.28178307,1,NORMAL,1,0,0.5848374366760254
10248,0.4552561,1,NORMAL,1,0,0.5980759263038635
10252,0.55985045,1,NORMAL,2,1,0.10946743935346603
10254,0.5765984,1,NORMAL,2,1,0.511217474937439
10256,0.12485694,1,NORMAL,1,0,0.6044852137565613
10262,0.17086217,1,NORMAL,1,0,0.5711037516593933
10268,0.25986385,1,NORMAL,1,0,0.5760955810546875
10269,0.19547394,1,NORMAL,1,0,0.5784391164779663
10276,0.042200346,1,NORMAL,1,0,0.56074059009552
10281,0.31034508,1,NORMAL,1,0,0.5839245319366455
10288,0.17615826,1,NORMAL,1,0,0.5619305968284607
10293,0.16915289,1,NORMAL,1,0,0.4900085926055908
10295,0.11190776,1,NORMAL,1,0,0.5348792672157288
10297,0.15740287,1,NORMAL,1,0,0.500959575176239
10301,0.1888799,1,NORMAL,1,0,0.6276235580444336
10304,0.2901522,1,NORMAL,1,0,0.5820803046226501
10311,0.13350981,1,NORMAL,1,0,0.5851943492889404
10316,0.32272658,1,NORMAL,1,0,0.4588457942008972
10317,0.26396024,1,NORMAL,1,0,0.6088936924934387
10322,0.13439484,1,NORMAL,1,0,0.5548151135444641
10323,0.09418227,1,NORMAL,1,0,0.6417587995529175
10327,0.23506224,1,NORMAL,1,0,0.5693618655204773
10328,0.1807043,1,NORMAL,1,0,0.4893655776977539
10330,0.1542168,1,NORMAL,1,0,0.5913932919502258
10332,0.2040775,1,NORMAL,1,0,0.5889351963996887
10334,0.39211565,1,NORMAL,1,0,0.5435951948165894
10336,0.0754602,1,NORMAL,1,0,0.5317448377609253
10340,0.13539518,1,NORMAL,1,0,0.5666804313659668
10343,0.30414078,1,NORMAL,1,0,0.45643121004104614
10344,0.4248579,1,NORMAL,1,0,0.5428507328033447
10348,0.16152827,1,NORMAL,1,0,0.5715619325637817
10352,0.26057607,1,NORMAL,1,0,0.45951521396636963
10353,0.3315152,1,NORMAL,1,0,0.5001183152198792
10354,0.27864054,1,NORMAL,1,0,0.44478490948677063
10357,0.19896965,1,NORMAL,1,0,0.6251626014709473
10358,0.44412842,1,NORMAL,1,0,0.46765875816345215
10359,0.09333551,1,NORMAL,1,0,0.509360134601593
10363,0.038000174,1,NORMAL,1,0,0.41905084252357483
10369,0.3226864,1,NORMAL,1,0,0.5263932347297668
10373,0.2568349,1,NORMAL,1,0,0.4896957576274872
10379,0.09842635,1,NORMAL,1,0,0.4431702792644501
10381,0.23075962,1,NORMAL,1,0,0.40544602274894714
10382,0.1274612,1,NORMAL,1,0,0.6144390106201172
10384,0.20608684,1,NORMAL,1,0,0.5185182094573975
10387,0.6606589,0,NORMAL,1,0,0.9359084963798523
10388,0.15032296,1,NORMAL,1,0,0.4756656289100647
10389,0.21511954,1,NORMAL,1,0,0.5854743719100952
10394,0.17612182,1,NORMAL,1,0,0.5815836191177368
10395,0.114529476,1,NORMAL,1,0,0.5767281651496887
10397,0.26076087,1,NORMAL,1,0,0.6197806596755981
10398,0.22154021,1,NORMAL,1,0,0.4956577718257904
10400,0.17634226,1,NORMAL,1,0,0.6645203232765198
10402,0.18112807,1,NORMAL,1,0,0.36255547404289246
10403,0.25181633,1,NORMAL,1,0,0.6288937926292419
10412,0.07101233,1,NORMAL,1,0,0.434858113527298
10413,0.2712861,1,NORMAL,1,0,0.5785238742828369
10416,0.19337213,1,NORMAL,1,0,0.3864181637763977
10418,0.2416907,1,NORMAL,1,0,0.4722624719142914
10423,0.1327298,1,NORMAL,1,0,0.576606035232544
10424,0.20102477,1,NORMAL,1,0,0.42983201146125793
10425,0.14934646,1,NORMAL,1,0,0.5172297954559326
10427,0.1574111,1,NORMAL,1,0,0.6052675247192383
10428,0.098049976,1,NORMAL,1,0,0.5221331715583801
10429,0.3078937,1,NORMAL,1,0,0.5498830080032349
10433,0.06221615,1,NORMAL,1,0,0.5095039010047913
10434,0.17279813,1,NORMAL,1,0,0.5522836446762085
10435,0.11900227,1,NORMAL,1,0,0.5740141272544861
10436,0.35027227,1,NORMAL,1,0,0.48828059434890747
10437,0.5492724,1,NORMAL,2,1,0.6617017388343811
10438,0.322579,1,NORMAL,1,0,0.5672205686569214
10442,0.13941704,1,NORMAL,1,0,0.6297405958175659
10447,0.16362229,1,NORMAL,1,0,0.5801405906677246
10448,0.15236402,1,NORMAL,1,0,0.5762986540794373
10449,0.18248944,1,NORMAL,1,0,0.6210398077964783
10450,0.48741484,1,NORMAL,1,0,0.5752748847007751
10453,0.18748403,1,NORMAL,1,0,0.45446088910102844
10454,0.21134481,1,NORMAL,1,0,0.507865846157074
10464,0.21471894,1,NORMAL,1,0,0.5532158613204956
10465,0.3724852,1,NORMAL,1,0,0.5816612243652344
10468,0.16156109,1,NORMAL,1,0,0.6032066941261292
10471,0.10333734,1,NORMAL,1,0,0.5471444725990295
10474,0.14469114,1,NORMAL,1,0,0.6189571022987366
10476,0.14751507,1,NORMAL,1,0,0.545362651348114
10477,0.24134977,1,NORMAL,1,0,0.5695914626121521
10478,0.09808485,1,NORMAL,1,0,0.5598716139793396
10480,0.19186457,1,NORMAL,1,0,0.4624658226966858
10481,0.16699864,1,NORMAL,1,0,0.5269849896430969
10485,0.06553921,1,NORMAL,1,0,0.3964945077896118
10486,0.42050552,1,NORMAL,1,0,0.47545698285102844
10487,0.44545558,1,NORMAL,1,0,0.5943423509597778
10490,0.18481871,1,NORMAL,1,0,0.6244523525238037
10494,0.11695807,1,NORMAL,1,0,0.537321925163269
10499,0.17942141,1,NORMAL,1,0,0.556088387966156
10500,0.16891956,1,NORMAL,1,0,0.538692057132721
10503,0.41310164,1,NORMAL,1,0,0.6858388781547546
10509,0.06145237,1,NORMAL,1,0,0.5728879570960999
10510,0.19445181,1,NORMAL,1,0,0.5892407298088074
10511,0.15917633,1,NORMAL,1,0,0.5771328210830688
10512,0.16345626,1,NORMAL,1,0,0.6090549826622009
10513,0.08012553,1,NORMAL,1,0,0.5945398211479187
10514,0.19866411,1,NORMAL,1,0,0.5405261516571045
10515,0.17685004,1,NORMAL,1,0,0.5517107248306274
10516,0.27384531,1,NORMAL,1,0,0.5114975571632385
10520,0.3083811,1,NORMAL,1,0,0.5317836999893188
10523,0.17929232,1,NORMAL,1,0,0.5607020854949951
10529,0.34146944,1,NORMAL,1,0,0.5638583898544312
10530,0.37320977,1,NORMAL,1,0,0.5532371401786804
10531,0.2989299,1,NORMAL,1,0,0.5484493970870972
10533,0.11371244,1,NORMAL,1,0,0.5740926265716553
10534,0.31923252,1,NORMAL,1,0,0.48828527331352234
10536,0.3486883,1,NORMAL,1,0,0.6548159718513489
10541,0.3575686,1,NORMAL,1,0,0.445063054561615
10543,0.08660658,1,NORMAL,1,0,0.5582988262176514
10546,0.16203585,1,NORMAL,1,0,0.5431941747665405
10550,0.18631108,1,NORMAL,1,0,0.6106038689613342
10553,0.07967914,1,NORMAL,1,0,0.5679258704185486
10556,0.19552685,1,NORMAL,1,0,0.4583981931209564
10558,0.33846882,1,NORMAL,1,0,0.4288462698459625
10559,0.63293767,1,NORMAL,2,1,0.4510554075241089
10560,0.106926456,1,NORMAL,1,0,0.5862693786621094
10561,0.25228736,1,NORMAL,1,0,0.5275764465332031
10562,0.1624638,1,NORMAL,1,0,0.5908510684967041
10564,0.6454165,0,NORMAL,2,1,0.4019736349582672
10565,0.16059066,1,NORMAL,1,0,0.41247743368148804
10566,0.1860536,1,NORMAL,1,0,0.6148456931114197
10567,0.068973705,1,NORMAL,1,0,0.6052526831626892
10568,0.316415,1,NORMAL,1,0,0.42744922637939453
10569,0.13766396,1,NORMAL,1,0,0.5963932871818542
10571,0.2172209,1,NORMAL,1,0,0.6057561635971069
10574,0.22388165,1,NORMAL,1,0,0.5919238924980164
10575,0.2568325,1,NORMAL,1,0,0.5551273822784424
10576,0.09325881,1,NORMAL,1,0,0.40356525778770447
10577,0.15002282,1,NORMAL,1,0,0.5467332601547241
10582,0.23550041,1,NORMAL,1,0,0.5485104918479919
10583,0.2970589,1,NORMAL,1,0,0.498801589012146
10589,0.22268829,1,NORMAL,1,0,0.37767156958580017
10590,0.18970247,1,NORMAL,1,0,0.5919402837753296
10591,0.10504095,1,NORMAL,1,0,0.42487481236457825
10594,0.25189877,1,NORMAL,1,0,0.4760534167289734
10596,0.2565757,1,NORMAL,1,0,0.3865908682346344
10598,0.30209547,1,NORMAL,1,0,0.5812444090843201
10601,0.28197423,1,NORMAL,1,0,0.5561587810516357
10602,0.2121074,1,NORMAL,1,0,0.46832215785980225
10603,0.23955145,1,NORMAL,1,0,0.42393067479133606
10605,0.07547583,1,NORMAL,1,0,0.5888607501983643
10612,0.07716414,1,NORMAL,1,0,0.49887847900390625
10615,0.26473397,1,NORMAL,1,0,0.5825487375259399
10620,0.32767898,1,NORMAL,1,0,0.4732891917228699
10622,0.12416169,1,NORMAL,1,0,0.5648918151855469
10624,0.2527801,1,NORMAL,1,0,0.6097138524055481
10625,0.22724384,1,NORMAL,1,0,0.5228826403617859
10627,0.23258221,1,NORMAL,1,0,0.5532804727554321
10630,0.19334126,1,NORMAL,1,0,0.5298140048980713
10633,0.19382393,1,NORMAL,1,0,0.5980526208877563
10634,0.3164263,1,NORMAL,1,0,0.5344277024269104
10636,0.16148078,1,NORMAL,1,0,0.518929660320282
10641,0.24593568,1,NORMAL,1,0,0.581618070602417
10643,0.09262128,1,NORMAL,1,0,0.5583963394165039
10645,0.29791397,1,NORMAL,1,0,0.4261873960494995
10648,0.2753286,1,NORMAL,1,0,0.5416539311408997
10650,0.102294326,1,NORMAL,1,0,0.609131395816803
10652,0.15740857,1,NORMAL,1,0,0.5956549048423767
10654,0.33319378,0,NORMAL,1,0,0.3356403708457947
10656,0.3034865,1,NORMAL,1,0,0.5862812399864197
10657,0.28502655,1,NORMAL,1,0,0.5695158839225769
10660,0.17409524,1,NORMAL,1,0,0.6128934025764465
10663,0.16711387,1,NORMAL,1,0,0.4127580523490906
10664,0.14059195,1,NORMAL,1,0,0.573184072971344
10665,0.3002803,1,NORMAL,1,0,0.6711604595184326
10666,0.23897542,1,NORMAL,1,0,0.629989743232727
10667,0.15788025,1,NORMAL,1,0,0.5400364398956299
10670,0.1765734,1,NORMAL,1,0,0.4569964110851288
10671,0.18912134,1,NORMAL,1,0,0.5920722484588623
10674,0.29777864,1,NORMAL,1,0,0.5112274885177612
10678,0.17638229,1,NORMAL,1,0,0.4328376054763794
10682,0.33309582,1,NORMAL,1,0,0.5560853481292725
10685,0.07769385,1,NORMAL,1,0,0.49579933285713196
10686,0.19736688,1,NORMAL,1,0,0.636829137802124
10688,0.22535598,1,NORMAL,1,0,0.5168406367301941
10691,0.26540607,1,NORMAL,1,0,0.5435677170753479
10692,0.25959936,1,NORMAL,1,0,0.5993853211402893
10696,0.13258278,1,NORMAL,1,0,0.6063917279243469
10697,0.10471116,1,NORMAL,1,0,0.3309137523174286
10698,0.35513473,1,NORMAL,1,0,0.5368558168411255
10699,0.15140148,1,NORMAL,1,0,0.6076393127441406
10700,0.1621201,1,NORMAL,1,0,0.6343013048171997
10701,0.28680372,1,NORMAL,1,0,0.483829528093338
10703,0.045218166,1,NORMAL,1,0,0.6263858079910278
10709,0.18624803,1,NORMAL,1,0,0.5424813032150269
10713,0.18561696,1,NORMAL,1,0,0.5332808494567871
10716,0.70559084,0,NORMAL,2,1,0.5293295979499817
10717,0.21622647,1,NORMAL,1,0,0.5184971690177917
10718,0.570748,1,NORMAL,2,1,0.5263919830322266
10724,0.38133565,1,NORMAL,1,0,0.6097664833068848
10728,0.18291485,1,NORMAL,1,0,0.38841864466667175
10731,0.18167104,1,NORMAL,1,0,0.5470075011253357
10732,0.08643414,1,NORMAL,1,0,0.5440064072608948
10735,0.18825805,1,NORMAL,1,0,0.43728506565093994
10736,0.061632566,1,NORMAL,1,0,0.5025275945663452
10740,0.21747023,1,NORMAL,1,0,0.4408150017261505
10741,0.14937508,1,NORMAL,1,0,0.09921743720769882
10746,0.2935807,1,NORMAL,1,0,0.5891661047935486
10748,0.11418132,1,NORMAL,1,0,0.5127770304679871
10749,0.09554885,1,NORMAL,1,0,0.5444731712341309
10750,0.10949675,1,NORMAL,1,0,0.5491568446159363
10753,0.1952031,1,NORMAL,1,0,0.5100687146186829
10754,0.10678774,1,NORMAL,1,0,0.5682972073554993
10756,0.22837113,1,NORMAL,1,0,0.51883864402771
10762,0.30301136,1,NORMAL,1,0,0.6240023374557495
10763,0.20074207,1,NORMAL,1,0,0.520739734172821
10776,0.257937,1,NORMAL,1,0,0.6296395659446716
10778,0.2574214,1,NORMAL,1,0,0.4577418565750122
10779,0.23267865,1,NORMAL,1,0,0.5605171918869019
10780,0.26973826,1,NORMAL,1,0,0.5041337609291077
10781,0.22320677,1,NORMAL,1,0,0.4945753812789917
10783,0.50895077,1,NORMAL,1,0,0.48337849974632263
10785,0.14846401,1,NORMAL,1,0,0.6078384518623352
10791,0.12373909,1,NORMAL,1,0,0.5509592890739441
10795,0.14013965,1,NORMAL,1,0,0.5782307982444763
10796,0.104573816,1,NORMAL,1,0,0.5908164381980896
10797,0.13330211,1,NORMAL,1,0,0.5322433114051819
10803,0.083348185,1,NORMAL,1,0,0.614464282989502
10806,0.1854875,1,NORMAL,1,0,0.5533385872840881
